id,text,region,difficulty,language_style,enabled,task_shape,recording_mode,region_scope,conversation_id,turn_index,turn_count,template_id
VI_SOUTH_H_0067,Đặt đèn ngủ ở 50%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0068,Chỉnh đèn hành lang về 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0069,Giảm đèn âm trần xuống 100%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0070,Bật robot hút bụi.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-014
VI_SOUTH_H_0071,Để cái đó ở mức 70% giùm.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-004
VI_SOUTH_H_0072,Để cái đó ở mức 80% giùm.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-004
VI_SOUTH_H_0073,Nâng cái đó lên 80% nghen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-001
VI_SOUTH_H_0074,Chỉnh cái đó thành 50% thôi.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-003
VI_SOUTH_H_0075,Chỉnh cái đó thành 30% thôi.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-003
VI_SOUTH_H_0076,Nâng cái đó lên 70% nghen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-001
VI_SOUTH_H_0077,Chỉnh cái đó thành 80% thôi.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-003
VI_SOUTH_H_0078,Nâng cái đó lên 30% nghen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-001
VI_SOUTH_H_0079,Nâng cái đó lên 40% nghen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-001
VI_SOUTH_H_0080,Để cái đó ở mức 50% giùm.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-004
VI_SOUTH_H_0081,Để cái đó ở mức 30% giùm.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-004
VI_SOUTH_H_0082,Để cái đó ở mức 60% giùm.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-004
VI_SOUTH_H_0083,Cho cái đó còn 20% nhen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-002
VI_SOUTH_H_0084,Để cái đó ở mức 40% giùm.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-004
VI_SOUTH_H_0085,Để cái đó ở mức 100% giùm.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-004
VI_SOUTH_H_0086,Cho cái đó còn 70% nhen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-002
VI_SOUTH_H_0087,Chỉnh cái đó thành 60% thôi.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-003
VI_SOUTH_H_0088,Nâng cái đó lên 100% nghen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-001
VI_SOUTH_H_0089,Cho cái đó còn 60% nhen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-002
VI_SOUTH_H_0090,Để cái đó ở mức 20% giùm.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-004
VI_SOUTH_H_0091,Chỉnh cái đó thành 100% thôi.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-003
VI_SOUTH_H_0092,Cho cái đó còn 100% nhen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-002
VI_SOUTH_H_0093,Nâng cái đó lên 50% nghen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-001
VI_SOUTH_H_0094,Chỉnh cái đó thành 20% thôi.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-003
VI_SOUTH_H_0095,Chỉnh cái đó thành 70% thôi.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-003
VI_SOUTH_H_0096,Cho cái đó còn 40% nhen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-002
VI_SOUTH_H_0097,Cho cái đó còn 80% nhen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-002
VI_SOUTH_H_0098,Cho cái đó còn 50% nhen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-002
VI_SOUTH_H_0099,Nâng cái đó lên 20% nghen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-001
VI_SOUTH_H_0100,Nâng cái đó lên 60% nghen.,south,hard,regional,true,ambiguous,single,south,,,,H-SOUTH-001
lumi-voice-vi_L3-01_T1,Bật đèn.,all,hard,standard,true,conversation,conversation,all,L3-01,1,3,L3-01-T1
lumi-voice-vi_L3-01_T2,Giảm nó xuống 50%.,all,hard,standard,true,conversation,conversation,all,L3-01,2,3,L3-01-T2
lumi-voice-vi_L3-01_T3,Tắt cái đèn vừa bật.,all,hard,standard,true,conversation,conversation,all,L3-01,3,3,L3-01-T3
lumi-voice-vi_L3-02_T1,Đặt điều hòa ở 26 độ.,all,hard,standard,true,conversation,conversation,all,L3-02,1,3,L3-02-T1
lumi-voice-vi_L3-02_T2,Giảm thêm 2 độ.,all,hard,standard,true,conversation,conversation,all,L3-02,2,3,L3-02-T2
lumi-voice-vi_L3-02_T3,Tắt nó đi.,all,hard,standard,true,conversation,conversation,all,L3-02,3,3,L3-02-T3
lumi-voice-vi_L3-03_T1,Mở rèm.,all,hard,standard,true,conversation,conversation,all,L3-03,1,3,L3-03-T1
lumi-voice-vi_L3-03_T2,Đóng bớt đi 70%.,all,hard,standard,true,conversation,conversation,all,L3-03,2,3,L3-03-T2
lumi-voice-vi_L3-03_T3,Dừng lại.,all,hard,standard,true,conversation,conversation,all,L3-03,3,3,L3-03-T3
lumi-voice-vi_L3-04_T1,Bật đèn trần.,all,hard,standard,true,conversation,conversation,all,L3-04,1,3,L3-04-T1
lumi-voice-vi_L3-04_T2,Bật cả đèn bàn ăn nữa.,all,hard,standard,true,conversation,conversation,all,L3-04,2,3,L3-04-T2
lumi-voice-vi_L3-04_T3,Giảm sáng cả hai xuống 50%.,all,hard,standard,true,conversation,conversation,all,L3-04,3,3,L3-04-T3
